timestamp,underlying_price,delta,gamma,vega,volga,mark_price
2025-04-18 04:30:52,84721.16448928,0.004388843561189154,2.632524165600489e-06,78.93209297940712,594.2838336768764,7.17570691
2025-04-18 04:30:57,84720.96802286,0.004388903966967644,2.632506097221529e-06,78.93280179388148,594.2737296936757,7.17595052
2025-04-18 04:31:02,84721.00302126,0.004390350098212065,2.633230792068521e-06,78.95429505753646,594.355694931477,7.17869655
2025-04-18 04:31:07,84721.25216021,0.004391930821739554,2.634074418132981e-06,78.97798844489989,594.4596801409352,7.18156089
2025-04-18 04:31:12,84719.9602476,0.0043881377344029415,2.631880559496395e-06,78.92046800575008,594.1626851973015,7.17513971
2025-04-18 04:31:17,84711.10269371,0.004369962134413624,2.6207227626574207e-06,78.6421827519116,592.5567969021977,7.14609205
2025-04-18 04:31:22,84710.105,0.0043621489345684605,2.616610756767064e-06,78.52517514768988,592.0574605812253,7.13177995
2025-04-18 04:31:27,84709.98386393,0.0043621805825573845,2.616597061949513e-06,78.52553014568866,592.0509670823303,7.13191885
2025-04-18 04:31:32,84709.82809598,0.004362529470205184,2.616732116272869e-06,78.5305653308933,592.0596459829212,7.13268741
2025-04-18 04:31:37,84709.15856421,0.0043610818730622225,2.6158527316179304e-06,78.50842136746769,591.9341013761841,7.13034916
2025-04-18 04:31:42,84707.90660337,0.004361921754475362,2.6159652999528736e-06,78.51970727605749,591.8953323203204,7.13276626
2025-04-18 04:31:47,84704.28032568,0.004361383659395646,2.614820335362884e-06,78.50825191775903,591.6189215046761,7.13407983
2025-04-18 04:31:52,84703.11106541,0.004381899135302569,2.624688770536056e-06,78.81168358242576,592.6690139452912,7.17414729
2025-04-18 04:31:57,84701.49562844,0.004401897075701405,2.6341805402992113e-06,79.10661592219594,593.6543640966629,7.21355745
2025-04-18 04:32:02,84700.91533883,0.004427212345012699,2.6465372676923323e-06,79.48088001394808,594.994090090313,7.26254829
2025-04-18 04:32:07,84701.30207989,0.00445247657807471,2.659090450059785e-06,79.85480172218377,596.3893842885373,7.31086042
2025-04-18 04:32:12,84711.6299283,0.0045119541731189206,2.6909345618059436e-06,80.7427819357872,600.2994771029371,7.41846519
2025-04-18 04:32:17,84711.55084623,0.0045156512344746436,2.6927333000165414e-06,80.79715126954807,600.4912703783921,7.42564193
2025-04-18 04:32:22,84710.16252021,0.00451540954417029,2.692268009898773e-06,80.79215177269452,600.3816319112193,7.4261107
2025-04-18 04:32:27,84709.80250874,0.004523228865598805,2.696022636871926e-06,80.90689852869036,600.7731666021464,7.44142542
2025-04-18 04:32:32,84709.58247616,0.004531353182475023,2.699960486805998e-06,81.02622433617307,601.1898776369089,7.45723987
2025-04-18 04:32:37,84709.95157433,0.004540361928346726,2.704478690757897e-06,81.15911838775583,601.6938509974752,7.47436778
2025-04-18 04:32:42,84709.46407329,0.004543736023579437,2.7060136058890366e-06,81.20821535322239,601.8385807362392,7.48120853
2025-04-18 04:32:47,84709.44827579,0.0045497288215520515,2.708952176289802e-06,81.29628882655697,602.1547544841014,7.49278501
2025-04-18 04:32:52,84709.58310395,0.004555001484068316,2.711574307987907e-06,81.37391169099465,602.4429990277022,7.50287176
2025-04-18 04:32:57,84712.81234432,0.004567068932216256,2.718309099493637e-06,81.55459624965215,603.3066097550982,7.52397268
2025-04-18 04:33:02,84710.2439438,0.004568701444060352,2.718462942850636e-06,81.5758260965199,603.212257379826,7.52887798
2025-04-18 04:33:07,84706.35288005,0.004557174303167821,2.7118546887336273e-06,81.40250466808538,602.3384527076159,7.54113586
2025-04-18 04:33:12,84690.52344844,0.004530813682158574,2.6949365314653327e-06,80.99813674439702,599.8304103321789,7.46907698
2025-04-18 04:33:17,84684.02578118,0.0045182400633244635,2.6871525357057696e-06,80.80630812901609,598.7111623239034,7.44916761
2025-04-18 04:33:22,84683.505,0.004552386090581617,2.703758042946642e-06,81.30749316288484,600.4781253376932,7.51553987
2025-04-18 04:33:27,84683.62479704,0.004583762168439948,2.719141883619693e-06,81.76780204695024,602.1311179764125,7.57620999
2025-04-18 04:33:32,84685.69625289,0.004613822766392411,2.7343544830432925e-06,82.21023930705405,603.8421199651493,7.6330623
2025-04-18 04:33:37,84688.75991012,0.004632013271401475,2.744012138506237e-06,82.4796818744453,605.0011921584955,7.66623636
2025-04-18 04:33:42,84690.54266948,0.00463021842220343,2.743588221138421e-06,82.45545293404848,605.0346495428566,7.66151801
2025-04-18 04:33:47,84691.11379304,0.004617993077194238,2.7377620599663434e-06,82.2773082381209,604.4414978138229,7.63741
2025-04-18 04:33:52,84691.91802127,0.00460648260714927,2.7323402818530155e-06,82.10975530077621,603.9001013433481,7.61454172
2025-04-18 04:33:57,84692.7288055,0.004593955971669422,2.7264192817654897e-06,81.92720153678692,603.3043672851818,7.58971503
2025-04-18 04:34:02,84696.12357286,0.004587616393073646,2.724173114357413e-06,81.83802866255473,603.2122117168219,7.575111
2025-04-18 04:34:07,84694.47197367,0.004555977160185576,2.708261319593245e-06,81.37208147253023,601.4353561979151,7.51503223
2025-04-18 04:34:12,84692.54281998,0.004537081660741682,2.698514572942721e-06,81.09243063027725,600.3030840590909,7.47982136
2025-04-18 04:34:17,84692.48713151,0.004532849683149737,2.6964248417259563e-06,81.03016343021591,600.0752877592022,7.47168322
2025-04-18 04:34:22,84692.55178932,0.004530978183715478,2.695522840178284e-06,81.00271749870626,599.980715117963,7.46802444
2025-04-18 04:34:27,84692.7523863,0.004529581373033609,2.6948875369817323e-06,80.98239306274763,599.9207333441191,7.46519101
2025-04-18 04:34:32,84692.63963109,0.0045267938244364925,2.693491653051641e-06,80.94128154146438,599.7651459191329,7.45988352
2025-04-18 04:34:37,84692.54921641,0.004525089129202353,2.692632596504606e-06,80.91611439968028,599.6684579169632,7.45665253
2025-04-18 04:34:42,84692.71603295,0.004524790451542804,2.6925275676642176e-06,80.9118985264954,599.6642537424123,7.45596324
2025-04-18 04:34:47,84692.4854251,0.004522795086030429,2.69149087319095e-06,80.88230424296898,599.5423279588686,7.45226579
2025-04-18 04:34:52,84687.93384003,0.00451170130757389,2.6849144006707993e-06,80.71425861809621,598.636179814519,7.43390977
2025-04-18 04:34:57,84690.9954359,0.004539945968756481,2.6995329465435817e-06,81.1328686744423,600.3463390321922,7.48640361
2025-04-18 04:35:02,84692.53510904,0.0045479682991902415,2.7038507954852016e-06,81.25238100516844,600.8775422720428,7.50086545
2025-04-18 04:35:07,84691.59413461,0.004540385279566572,2.699897841079257e-06,81.13996563558476,600.4114008784454,7.48684717
2025-04-18 04:35:12,84694.44670216,0.004548456869289286,2.704568513481158e-06,81.26161060836102,601.0371184953256,7.50051254
2025-04-18 04:35:17,84693.39126354,0.004532580228510413,2.6965181647281144e-06,81.02716547501541,600.1241586547294,7.47055162
2025-04-18 04:35:22,84693.51146702,0.004527420587031039,2.694016458482741e-06,80.95142505812237,599.8591998024749,7.46050546
2025-04-18 04:35:27,84693.20093652,0.004521642373977286,2.691103220005302e-06,80.86610561439784,599.5310425575808,7.44955784
2025-04-18 04:35:32,84701.3553646,0.004541122693349886,2.7026995497059388e-06,81.16121504994908,601.1329221024389,7.48165979
2025-04-18 04:35:37,84701.88651511,0.00454498255545685,2.7047266977176464e-06,81.21851141932893,601.3742888102934,7.48875316
2025-04-18 04:35:42,84704.48604164,0.0045514764936863406,2.708564760264896e-06,81.31670252496542,601.8995607827892,7.4995296
2025-04-18 04:35:47,84704.16507218,0.00453803113624196,2.7018850452061765e-06,81.11874154352017,601.1656572248357,7.47378869
2025-04-18 04:35:52,84704.41798123,0.004530168130409795,2.698087019844896e-06,81.00336732608184,600.7662536808275,7.45844374
2025-04-18 04:35:57,84705.17267934,0.004524197475231001,2.6953424305718406e-06,80.91631329282609,600.5016957458138,7.44641616
2025-04-18 04:36:02,84707.28860356,0.004519989078264869,2.6938024204215677e-06,80.85658641634336,600.4253470988733,7.43687392
2025-04-18 04:36:07,84707.88487513,0.0045038541406759725,2.6860169862099725e-06,80.61957782222134,599.6061016828025,7.40537533
2025-04-18 04:36:12,84708.7129827,0.004489163104838462,2.6789930535327602e-06,80.40386993780203,598.8770024412479,7.37652684
2025-04-18 04:36:17,84708.28254549,0.004470699971908965,2.6697930335167687e-06,80.13100518876263,597.8547340643927,7.3412818
2025-04-18 04:36:22,84708.60677194,0.0044597341354370434,2.664468577779375e-06,79.96939388951068,597.2857144127265,7.3199763
2025-04-18 04:36:27,84708.8704121,0.004485908621008811,2.677429772169975e-06,80.35603117768869,598.7132859633894,7.3701565
2025-04-18 04:36:32,84708.9229494,0.004505290086388641,2.686981766598283e-06,80.64180835017669,599.7550627052005,7.40744505
2025-04-18 04:36:37,84708.24697154,0.004518665920378612,2.693391160507857e-06,80.83810703011295,600.421693948665,7.43367724
2025-04-18 04:36:42,84708.00948011,0.0045333589000718655,2.7005523671194763e-06,81.05408012456883,601.1865148623838,7.46217202
2025-04-18 04:36:47,84708.11467361,0.004547050099350275,2.707302445267276e-06,81.25550661762964,601.919616291365,7.48851984
2025-04-18 04:36:52,84708.23097379,0.004557622031090697,2.7125206089229797e-06,81.4109730158475,602.4866206243823,7.50885137
2025-04-18 04:36:57,84708.21677001,0.00456525738378763,2.716263079390079e-06,81.52309307824362,602.8884099116876,7.52360788
2025-04-18 04:37:02,84708.49378209,0.004572224102019629,2.71974971436314e-06,81.62566311129467,603.2747780904101,7.53687838
2025-04-18 04:37:07,84708.52609397,0.004575986945937249,2.7216029376630297e-06,81.68092093884206,603.4749876612841,7.54412761
2025-04-18 04:37:12,84708.54124361,0.00457881803692628,2.722994749870697e-06,81.72247830860124,603.6248666624233,7.54958881
2025-04-18 04:37:17,84708.57664266,0.004581076122312622,2.7241106193410353e-06,81.75564494188939,603.7459830271109,7.55392919
2025-04-18 04:37:22,84705.95139389,0.004575491573250601,2.720711027704028e-06,81.67088210150632,603.2679133132842,7.54493022
2025-04-18 04:37:27,84688.40710894,0.004495435422938232,2.6770445126562037e-06,80.47526756061188,597.8029910106197,7.40219879
2025-04-18 04:37:32,84687.31287198,0.004500560799656467,2.6792909341475746e-06,80.54960417121038,598.0002291992641,7.41282168
2025-04-18 04:37:37,84702.71383829,0.0045651336596707615,2.714564203706014e-06,81.5142935332533,602.424644529452,7.55182115
2025-04-18 04:37:42,84700.715784,0.004572477168213629,2.717915236243138e-06,81.62100353011283,602.7415184256497,7.54267967
2025-04-18 04:37:47,84696.16222896,0.004536243670663798,2.69900716332337e-06,81.0839728621736,600.5116540162562,7.47575362
2025-04-18 04:37:52,84695.67655852,0.004537114761500899,2.6993132470648387e-06,81.09626070680315,600.5238170673583,7.47776473
2025-04-18 04:37:57,84696.98137811,0.004544653838679941,2.703337692926361e-06,81.2084521900506,601.0136939759577,7.49144442
2025-04-18 04:38:02,84696.87339422,0.004541480671521048,2.7017541651894184e-06,81.16170661151,600.8384190082252,7.48538762
2025-04-18 04:38:07,84696.89691299,0.004539744256684158,2.700908192680197e-06,81.13621119771369,600.7482321872085,7.48201759
